bin,liquidity_usd,opt_capital_kept,user_demand_usd,OK_user_demand_usd_inflation,opt_user_kept,uni_user_kept,opt_price,uni_price,check_price,opt_fee,uni_fee,opt_lp_surplus,opt_protocol_objective,opt_total_income,uni_total_income,opt_il_usd,uni_il_usd,opt_net_income,uni_net_income,opt_lp_return_bin,uni_lp_return_bin,uni_lp_return_bin_check,opt_log_cum_return_bin,uni_log_cum_return_bin,opt_lp_return_year,uni_lp_return_year,opt_solve_time_ms,opt_total_sweep_time_ms,check_opt_return
158,100000000,100000000.0,190258,191116.35953063736,190420.8164646818,171982.47805593367,1956.0880685682841,1961.2370817747437,1956.0880685682841,0.003,0.003,189565.5808216127,379131.1616432254,568.6967424648382,518.1454237732206,0.0,-47.83011581003666,568.6967424648382,470.31530796318395,5.686967424648382e-06,4.751833876403817e-06,4.751833876370781e-06,0.0009054993566745417,0.0005720185521608656,0.29890700783951896,0.2497563885437846,938.46570601454,962.9996529838536,0.2989070078370452
159,100000000,100000000.0,190258,190457.97352003565,189924.7742580098,169094.35879553942,1954.0342516062433,1959.4871188288234,1954.0342516062433,0.003,0.003,189725.36057661643,379450.72115323285,569.1760817298493,509.5617444561444,0.0,-72.18256455659866,569.1760817298493,437.37917989954576,5.6917608172984935e-06,4.421360564513293e-06,4.421360564466574e-06,0.0009111911012938604,0.0005764399029512347,0.2991589485572088,0.23238671127081867,944.0018539899029,968.224548996659,0.29915894855046277
160,100000000,100000000.0,190258,189612.59893310856,189207.19096622177,188896.90957001038,1960.6853697166703,1959.754141567245,1960.6853697166703,0.003,0.003,189851.21211038748,379702.42422077496,569.5536363311625,567.2637185169622,0.0,-1.6868639290332794,569.5536363311625,565.5768545879289,5.695536363311625e-06,5.7075545202846806e-06,5.707554520271282e-06,0.0009168866214375586,0.0005821474411835474,0.299357391255659,0.2999890655861628,935.9078540001065,960.1631889818236,0.29935739125367405
161,100000000,100000000.0,190258,189279.62328972074,188970.82848077684,152755.03466392166,1970.820052302021,1962.9070989386128,1970.820052302021,0.003,0.003,189947.6090414852,379895.21808793745,569.8428271393568,456.9729178346836,-1.4901161193847656e-08,-191.64625488221645,569.8428271244557,265.32666295246713,5.698428271244556e-06,2.6706416364484342e-06,2.6706416365007864e-06,0.0009225850334728282,0.0005848180792538944,0.29950938993661386,0.1403689244117297,942.8289369971026,966.4558310178109,0.2995093899376273
162,100000000,100000000.0,190258,191715.3088264272,191369.78231716453,170059.4334515688,1955.8390188357796,1961.0989463733906,1955.8390188357796,0.003,0.003,189915.09998329438,379830.19996658876,569.7452999498831,512.4275816937965,0.0,-72.5419441908598,569.7452999498831,439.8856375029367,5.697452999498832e-06,4.444577143315474e-06,4.444577143354939e-06,0.0009282824702420135,0.0005892626465200052,0.2994581296536586,0.23360697465266134,947.3543830099516,971.1923580034636,0.2994581296538472
163,100000000,100000000.0,190258,189257.9654741474,188943.7778751004,178942.82910096855,1966.1736250487616,1961.833327206088,1966.1736250487616,0.003,0.003,189942.15224125588,379884.30448251177,569.8264567237677,536.3731946022663,0.0,-21.613435447216034,569.8264567237677,514.7597591550502,5.698264567237677e-06,5.18739087849122e-06,5.187390878519898e-06,0.0009339807185742765,0.0005944500239439425,0.2995007856540123,0.2726492645734985,946.9059260154609,973.1519779888913,0.29950078565497396
164,100000000,100000000.0,190258,190920.08495249343,190356.13497488282,187222.66815072432,1959.3552016678052,1961.2900781652716,1959.3552016678052,0.003,0.003,189696.0057244007,379392.0114488014,569.088017173202,563.099889053106,0.0,-8.028928235173225,569.088017173202,555.0709608179328,5.6908801717320205e-06,5.6033166259770684e-06,5.603316625995122e-06,0.0009396715825530508,0.0006000533248714464,0.29911266182623497,0.29451032186135473,945.6907869898714,969.6749699942302,0.2991126618222713
165,100000000,100000000.0,190258,189769.38259278084,189350.4902814439,184361.6789891754,1964.4001411906086,1961.6927480030743,1964.4001411906086,0.003,0.003,189838.02912153665,379676.0582480404,569.5140873795111,553.1181151323565,-1.4901161193847656e-08,-7.132968217134476,569.51408736461,545.985146915222,5.6951408736461e-06,5.504483529873441e-06,5.504483529820312e-06,0.0009453667072093604,0.0006055577932517048,0.299336604318839,0.28931565433014805,938.1224889948498,962.3598289908841,0.2993366043185592
166,100000000,100000000.0,190258,189921.06651087012,189525.7778546162,175365.07217425754,1967.8851268521685,1962.9248340529887,1967.8851268521685,0.003,0.003,189862.01007353622,379724.02014707244,569.5860302206087,525.4897027456014,0.0,-43.48894529044628,569.5860302206087,482.00075745515517,5.695860302206087e-06,4.85507283162016e-06,4.855072831626915e-06,0.0009510625512903114,0.0006104128542974213,0.29937441748395194,0.2551826280299556,942.8182379924692,967.1138619887643,0.2993744174810171
167,100000000,100000000.0,190258,190005.9688534502,189458.9068922851,168056.38721176473,1970.4954045597144,1964.5588091883335,1970.4954045597144,0.003,0.003,189710.21239503464,379420.42479006934,569.130637185104,503.2968101172229,0.0,-70.08951306343079,569.130637185104,433.2072970537921,5.69130637185104e-06,4.360671618200695e-06,4.360671618232114e-06,0.0009567538414668464,0.0006147735164079625,0.29913506290449066,0.2291969002526285,944.7015709883999,969.6837439842056,0.29913506291162967
168,100000000,100000000.0,190258,190095.7660669961,189654.78266970246,166960.7919141101,1972.1770896706557,1966.1705332571873,1972.1770896706557,0.003,0.003,189816.6402530779,379633.2805061558,569.4499207592337,500.02280315067424,0.0,-69.65537720918655,569.4499207592337,430.3674259414877,5.6944992075923365e-06,4.330215977722203e-06,4.330215977791565e-06,0.0009624483244607565,0.0006191037230103924,0.29930287835105324,0.22759615178907897,944.805619015824,968.1574019778054,0.2993028783507228
169,100000000,100000000.0,190258,190571.0755616568,190218.15210668583,185249.60276842088,1968.9371412775663,1966.4239361017235,1968.9371412775663,0.003,0.003,189905.65633767893,379811.3126753578,569.7169690130368,555.824977323296,0.0,-3.906094714999199,569.7169690130368,551.9188826082968,5.697169690130368e-06,5.557775044851132e-06,5.557775044852308e-06,0.0009681454779221799,0.0006246614826108689,0.29944323891325214,0.2921166563573755,956.7245209764224,980.8835459989496,0.29944323891334534
170,100000000,100000000.0,190258,191220.08763493353,190728.35361650778,166366.67900890156,1959.0308071627057,1964.8275629851312,1959.0308071627057,0.003,0.003,189768.74004810487,379537.48009620974,569.3062201443146,501.46172086000564,0.0,-68.44169549643993,569.3062201443146,433.0200253635657,5.693062201443146e-06,4.371453774343906e-06,4.371453774283721e-06,0.0009738385239182023,0.0006290329268303916,0.2992273493078517,0.22976361037951573,951.4021910144947,975.3161100088619,0.299227349307704
171,100000000,100000000.0,190258,190530.04395415264,190111.06836921928,162174.9029286587,1956.2336499478804,1962.7753733339625,1956.2336499478804,0.003,0.003,189839.62264471498,379679.24528446293,569.5188679192438,488.9884848376922,1.4901161193847656e-08,-100.7705634534359,569.518867934145,388.21792138425633,5.695188679341449e-06,3.921943128391131e-06,3.921943128460567e-06,0.0009795336963799991,0.0006329548622680748,0.2993391169861866,0.20613733082823785,936.8288400000893,960.8640359947458,0.29933911698127985
172,100000000,100000000.0,190258,190100.36655755987,189642.49909722488,179495.37503814517,1957.8557817198628,1961.7566063766094,1957.8557817198628,0.003,0.003,189799.75287062355,379599.5057412471,569.3992586118707,540.4422199464121,0.0,-29.522426575422287,569.3992586118707,510.91979337098985,5.693992586118707e-06,5.159374027764436e-06,5.159374027728043e-06,0.0009852276727553826,0.000638114222986336,0.29927625032639926,0.27117669889929874,942.2581889957655,966.5485790173989,0.299276250327301
173,100000000,100000000.0,190258,191684.72379854837,191272.6211225136,118218.53034166526,1943.283314062811,1956.293162490347,1943.283314062811,0.003,0.003,189848.96464010712,379697.92927524715,569.5468939054202,357.7140460670829,1.4901161193847656e-08,-556.3121590912342,569.5468939203214,-198.5981130241513,5.695468939203214e-06,-2.0129584285123766e-06,-2.012958428573637e-06,0.0009909231254753986,0.0006361012625318335,0.2993538474445209,-0.1058010950026105,950.8213200024329,975.816820980981,0.2993538474388719
174,100000000,100000000.0,190258,190463.81449851883,189933.36760478676,132716.23336680062,1941.1834092498318,1951.6502019485458,1941.1834092498318,0.003,0.003,189728.1263052334,379456.2526104668,569.1843789157002,401.0541779745722,0.0,-385.8706973195076,569.1843789157002,15.183480655064614,5.6918437891570024e-06,1.5398053759914655e-07,1.5398053754967642e-07,0.0009966149530660968,0.0006362552430576324,0.29916330955809206,0.008093217056211143,940.468251996208,965.4673259938136,0.29916330955356357
175,100000000,100000000.0,190258,190113.3003060778,189569.71432313966,158220.75974401057,1942.6608894929977,1949.3830756498226,1942.6608894929977,0.003,0.003,189714.0002760478,379428.0005570627,569.1420008430446,477.16170388898695,-1.4901161193847656e-08,-116.6308107227087,569.1420008281434,360.53089316627825,5.691420008281434e-06,3.6548714671426085e-06,3.654871467098152e-06,0.0010023063568784186,0.0006399101078458572,0.2991410356352722,0.1921000443130155,962.0007990160957,986.1174029938411,0.29914103564103844
176,100000000,100000000.0,190258,190270.8041359759,190032.9873166202,170610.06037908175,1942.5301595352562,1948.1311061571578,1942.5301595352562,0.003,0.003,190020.19918435492,380040.39836870984,570.0605975530648,514.1578051310242,0.0,-51.518556982278824,570.0605975530648,462.6392481487454,5.700605975530648e-06,4.6901323483834665e-06,4.690132348371924e-06,0.0010080069466055156,0.0006446002291954937,0.2996238500738908,0.246513356231035,945.3762469929643,969.4776599935722,0.29962385006647113
177,100000000,100000000.0,190258,189995.59357677857,189633.07596974823,185450.07077204433,1945.2130238141976,1947.5475414894747,1945.2130238141976,0.003,0.003,189894.98171320744,379789.9634264149,569.6849451396223,557.9589239195361,0.0,-10.378226846456528,569.6849451396223,547.5806970730796,5.696849451396223e-06,5.547398270545174e-06,5.547398270559893e-06,0.001013703779829817,0.0006501476120792591,0.2994264071653855,0.2915712530998543,943.5018360090908,967.5747220171615,0.2994264071636438
178,100000000,100000000.0,190258,189805.75229282674,189555.61791189582,186876.3834572198,1949.8478576870211,1948.024638889225,1949.8478576870211,0.003,0.003,190007.26962712,380014.53925424,570.02180888136,560.8857280588902,0.0,-6.096138671040535,570.02180888136,554.7895893878497,5.7002180888136e-06,5.613714661737375e-06,5.613714661760739e-06,0.0010194039816725131,0.0006557613109842116,0.29960346274804284,0.2950568426209164,934.0867749997415,957.9604979953729,0.2996034627460599
179,100000000,100000000.0,190258,189047.3699219499,188673.71352085032,139570.67245077968,1962.3343813827069,1952.5000179581662,1962.3343813827069,0.003,0.003,189881.95076117825,379763.9015223565,569.6458522835347,417.06427443871917,0.0,-349.7584989964962,569.6458522835347,67.30577544222297,5.696458522835347e-06,6.788642228438762e-07,6.788642229090028e-07,0.0010251004239706406,0.0006564401749766196,0.29940585996022584,0.035681103552674134,939.2940620018635,963.2516279816628,0.2994058599519253
180,100000000,100000000.0,190258,189836.34394162107,189428.4836842077,137718.66144670887,1966.6930313824653,1956.5912574139725,1966.6930313824653,0.003,0.003,189849.23381652488,379698.4676380168,569.5477014644758,411.50488373738153,-1.4901161193847656e-08,-320.5795159339905,569.5477014495747,90.92536780339105,5.695477014495747e-06,9.160772550279405e-07,9.160772550177695e-07,0.0010307958847659286,0.0006573562518119632,0.29935427188189645,0.04814902052426855,945.4258269979618,970.0212070019916,0.2993542718890071
181,100000000,100000000.0,190258,189361.9827804231,188935.29579265544,118062.9942418946,1975.9989691206856,1961.9766628338448,1975.9989691206856,0.003,0.003,189829.29402783644,379658.5880556729,569.4878820835094,352.0652459740969,0.0,-579.3510003387928,569.4878820835094,-227.2857543646959,5.694878820835093e-06,-2.284493547462102e-06,-2.284493547492389e-06,0.0010364907473709069,0.0006550717556550597,0.2993228308230925,-0.12007298085460807,938.0864099948667,962.1332280221395,0.2993228308200359
182,100000000,100000000.0,190258,189568.79639728897,189338.10106267032,114428.4780180923,1983.1829869250562,1967.9929371938592,1983.1829869250562,0.003,0.003,190026.4659405555,380052.931881111,570.0793978216665,341.00647986885,0.0,-701.8234179019928,570.0793978216665,-360.8169380331428,5.700793978216665e-06,-3.6200458415531953e-06,-3.6200458414989852e-06,0.0010421915250996565,0.0006514517032611432,0.2996337314950679,-0.19026960943203594,937.3022370273247,961.3597669813316,0.29963373149807454
183,100000000,100000000.0,190258,190034.63173703462,189579.27067474023,123914.97134545991,1985.5140364547278,1973.0910940920683,1985.5140364547278,0.003,0.003,189802.1037025825,379604.20740516507,569.4063111077476,369.8305229860799,0.0,-486.9220362007618,569.4063111077476,-117.09151321468187,5.6940631110774755e-06,-1.174080842930791e-06,-1.1740808429489764e-06,0.0010478855719995577,0.000650277621729029,0.2992799571182321,-0.061709689104442376,956.0678749985527,980.3506669995841,0.2992799571192384
184,100000000,100000000.0,190258,191783.08532908454,191083.54377763576,184877.67713205036,1969.7249572327903,1972.6587343964213,1969.7249572327903,0.003,0.003,189564.02129866058,379128.04259732115,568.6920638959817,556.3139461479193,0.0,-9.132290467619896,568.6920638959817,547.1816556802994,5.686920638959817e-06,5.50858797420237e-06,5.508587974150759e-06,0.0010535724764681555,0.0006557861945310263,0.29890454878372796,0.28953138392407657,937.2160979837645,961.407794005936,0.298904548784709
185,100000000,100000000.0,190258,190173.53348059088,189821.72522300493,187751.1677748117,1970.599820355359,1972.264169346629,1970.599820355359,0.003,0.003,189906.03548502916,379812.0709700583,569.7181064550875,564.6225231297382,0.0,-4.964325100183487,569.7181064550875,559.6581980295547,5.697181064550876e-06,5.632910791795987e-06,5.6329107917884206e-06,0.001059269641303749,0.0006614190894580523,0.299443836752794,0.2960657912167971,947.0750649925321,970.7357920124196,0.2994438367572427
186,100000000,100000000.0,190258,190259.53703038764,189663.2574364447,187916.1233227171,1970.5839006708427,1972.0728177228984,1970.5839006708427,0.003,0.003,189661.7252231604,379323.4504463208,568.9851756694812,565.0157342804972,0.0,-2.152833580970764,568.9851756694812,562.8629006995264,5.689851756694812e-06,5.665156806160269e-06,5.665156806206759e-06,0.0010649594768732445,0.0006670842302172237,0.29905860833187936,0.29776064173178374,949.9268690124154,974.934570986079,0.299058608331728
187,100000000,100000000.0,190258,190086.5192515123,189876.4976809856,189501.64590861677,1972.3616027592152,1972.179286700417,1972.3616027592152,0.003,0.003,190047.78895996002,380095.57792488707,570.1433668947813,569.2838467263479,-1.4901161193847656e-08,-0.11963874101638794,570.1433668798801,569.1642079853315,5.701433668798801e-06,5.725964581637414e-06,5.725964581584148e-06,0.00107066089428887,0.0006728101784055444,0.299667353632065,0.3009566984108625,958.7504760129377,983.498449990293,0.2996673536364198
188,100000000,100000000.0,190258,190400.3197226859,189623.84963014198,188300.3233518224,1970.8873092456863,1972.0863223413473,1970.8873092456863,0.003,0.003,189482.11030043237,378964.22060086473,568.4463309012971,566.1195800151746,0.0,-0.9274023622274399,568.4463309012971,565.1921776529472,5.684463309012971e-06,5.688098151429257e-06,5.688098151432935e-06,0.001076345341441322,0.000678498260379755,0.2987753915217218,0.2989664388391218,963.7131509953178,988.2682389870752,0.29877539152364735
189,100000000,100000000.0,190258,190207.47122044303,189841.5983421577,189126.47082022513,1971.410877167291,1972.2704409086218,1971.410877167291,0.003,0.003,189892.02992726752,379784.05985453504,569.6760897818026,568.4488773906207,0.0,0.7994869500398636,569.6760897818026,569.2483643406606,5.696760897818026e-06,5.728126447516882e-06,5.7281264475528925e-06,0.0010820420861127411,0.0006842263704217142,0.29942175278931543,0.30107032608148726,944.2016200046055,968.6511049803812,0.2994217527876019
190,100000000,100000000.0,190258,190442.00147663095,190123.89195086807,185569.63932287777,1969.5061370908763,1971.9608687429577,1969.5061370908763,0.003,0.003,189940.19782567228,379880.39565134456,569.8205934770168,558.2836404599955,0.0,-5.539387613534927,569.8205934770168,552.7442528464605,5.698205934770168e-06,5.564707759465835e-06,5.564707759457624e-06,0.0010877402758129062,0.000689791062698261,0.29949770393152003,0.29248103983752427,945.1821520051453,969.5848720148206,0.2994977039311409
