bin_start_ts,start_block,end_block,num_swaps,total_eth,total_usdc,vwap
1708021200,19235080,19235126,37,241.00508121012334,680871.2525899999,2825.132354767133
1708021800,19235128,19235176,42,249.87621721879796,705729.978438,2824.3183216594193
1708022400,19235178,19235226,51,482.25318406307326,1360909.821709,2821.9820349200813
1708023000,19235229,19235274,55,359.3791726435247,1015518.1314460001,2825.7567737608224
1708023600,19235281,19235322,34,148.55961325381605,419337.488632,2822.6883434029705
1708024200,19235324,19235373,64,611.9416808051842,1724518.0200570002,2818.1084475041866
1708024800,19235374,19235423,31,179.56265600830935,505654.046336,2816.0312259615976
1708025400,19235425,19235473,41,385.8669119878919,1086684.6120499999,2816.216105318973
1708026000,19235474,19235523,47,792.4678975626024,2240287.541763,2826.975766025935
1708026600,19235525,19235573,28,267.4193275734464,758612.492599,2836.7900685512263
1708027200,19235575,19235622,51,367.6286075328941,1041558.007869,2833.179971653335
1708027800,19235624,19235672,60,1370.9401270563994,3874044.2025549994,2825.8303379543754
1708028400,19235673,19235722,61,384.8520710011552,1086809.866137,2823.9678256369257
1708029000,19235724,19235771,56,661.4520372338079,1873524.849274,2832.4424808019035
1708029600,19235773,19235822,81,591.1934814478809,1678341.53249,2838.9039885548214
1708030200,19235823,19235871,58,327.220799242522,927034.756496,2833.055718468928
1708030800,19235873,19235920,61,853.3340802394043,2416823.773005,2832.2128800093815
1708031400,19235921,19235968,57,551.9347015422285,1567839.9679059999,2840.6258267963694
1708032000,19235970,19236019,53,413.25021551256174,1171332.2681860002,2834.438372241804
1708032600,19236020,19236069,54,677.5408103869721,1914761.2306499998,2826.0456068415997
1708033200,19236070,19236119,70,744.0283892480965,2097087.488117,2818.558429250642
1708033800,19236120,19236168,102,1491.3925122922733,4178333.937388,2801.6326372497956
1708034400,19236170,19236217,78,912.4486156355387,2555565.988973,2800.777978267847
1708035000,19236219,19236266,70,568.5664007611952,1596787.784053,2808.44556047495
1708035600,19236267,19236314,50,310.537614942914,873696.55517,2813.4967009732823
1708036200,19236316,19236364,77,878.3250771396196,2475744.2038760004,2818.710598516195
1708036800,19236367,19236413,61,572.8321157600468,1611243.5851630003,2812.767547128822
1708037400,19236416,19236459,54,330.6946541666316,930114.906278,2812.60944063925
1708038000,19236464,19236510,43,195.92017326743115,552389.385759,2819.4615008072096
1708038600,19236511,19236559,47,259.44124720976373,732392.4564559999,2822.9607448034085
1708039200,19236561,19236608,56,163.52991386409582,462140.056639,2826.0276405640925
1708039800,19236610,19236659,60,72.61422849709055,205138.34068999995,2825.0433136285305
1708040400,19236660,19236705,54,134.16988686054802,379221.581526,2826.4284214545924
1708041000,19236706,19236753,52,144.13470090267168,407058.362238,2824.1524052758814
1708041600,19236755,19236804,64,335.7233249153043,948601.150876,2825.544370845581
1708042200,19236805,19236853,79,806.0884703110494,2283856.885368,2833.258345063187
1708042800,19236857,19236903,52,393.3932591555502,1113692.604838,2830.9905645781255
1708043400,19236904,19236952,62,391.2425349524698,1106780.199908,2828.88515698442
1708044000,19236954,19237003,67,402.41932359747955,1140897.1405850002,2835.09531894692
1708044600,19237004,19237053,64,493.06047531710766,1401079.213854,2841.5970940540465
1708045200,19237054,19237102,60,309.89411583653725,881692.1641020001,2845.140062507913
1708045800,19237104,19237152,88,617.5223498899609,1762066.1074060001,2853.445074044673
1708046400,19237153,19237202,85,442.8608709241832,1264085.0364849998,2854.361537624778
1708047000,19237203,19237250,58,241.72736110992523,688831.6703069999,2849.6222651177436
1708047600,19237253,19237301,45,103.80080062740431,295247.871686,2844.3698882998015
1708048200,19237302,19237350,48,144.77720520212085,412070.365461,2846.2378789928703
1708048800,19237351,19237400,70,507.79472138675936,1443816.9417390001,2843.3082915789587
1708049400,19237401,19237450,73,619.5681087263345,1763650.404141,2846.5803505712897
1708050000,19237452,19237500,39,108.10071902958452,307381.748603,2843.475523219019
1708050600,19237502,19237549,50,99.30826754224773,282344.42964299995,2843.1110181524914
1708051200,19237551,19237600,64,109.02455115425968,310106.333067,2844.3715638712256
1708051800,19237601,19237649,61,284.18040238501914,809188.2708620001,2847.445721347382
1708052400,19237651,19237699,49,288.0464505494799,819953.117398,2846.600316837268
1708053000,19237700,19237748,78,650.6317553658523,1856375.1262690001,2853.1886292963895
1708053600,19237752,19237796,72,253.89869828294417,723645.1150130001,2850.1332220560325
1708054200,19237799,19237847,61,242.22001601097458,690121.122754,2849.149851937636
1708054800,19237848,19237897,79,379.6745940380028,1082442.88755,2850.9752944956203
1708055400,19237898,19237947,81,544.960292582,1551464.211357,2846.9307442680365
1708056000,19237949,19237997,72,118.64767519931004,338069.362221,2849.3551319323783
1708056600,19237998,19238047,73,321.5806037872649,916124.859341,2848.8187675244358
1708057200,19238048,19238097,54,143.24315639674867,407667.304668,2845.981022219734
1708057800,19238098,19238147,44,90.40695803928008,257038.562951,2843.1281012609857
1708058400,19238149,19238197,59,94.27122511651744,268009.147573,2842.958148064224
1708059000,19238198,19238247,59,198.40689143633864,563695.6313150001,2841.1091330255986
1708059600,19238248,19238297,54,120.72462401689025,342889.56503899995,2840.26202468046
1708060200,19238299,19238347,46,87.41798127243554,248345.56031699994,2840.8979102713247
1708060800,19238348,19238397,46,137.6220651264041,391046.8194,2841.4543775435177
1708061400,19238400,19238446,51,142.8974725205022,406098.465173,2841.8869697974196
1708062000,19238447,19238494,50,193.29449769110698,550050.9333350001,2845.6626541641417
1708062600,19238497,19238545,46,84.78713641500524,241280.503038,2845.7206274429536
1708063200,19238547,19238593,42,97.48350360027155,277316.840884,2844.756606421638
1708063800,19238597,19238642,38,84.66301425783881,240723.460482,2843.3131349290675
1708064400,19238647,19238694,63,302.3325235358428,861149.655892,2848.3526873677783
1708065000,19238696,19238743,61,511.126140304852,1456866.9184909998,2850.3079839001734
1708065600,19238745,19238791,55,409.4124808602233,1164719.475062,2844.855810489189
1708066200,19238794,19238841,59,443.3082027829362,1257862.656024,2837.4450283743263
1708066800,19238842,19238887,70,602.2431567479234,1704997.957199,2831.079005373653
1708067400,19238890,19238938,65,223.32298781116225,632442.444653,2831.9630274147216
1708068000,19238939,19238986,63,404.29698230375953,1142947.8170820004,2827.0006136807424
1708068600,19238988,19239036,68,349.49248217694054,986615.454312,2822.9947842268543
1708069200,19239038,19239085,45,259.99028044393174,732759.6638280001,2818.411759765856
1708069800,19239087,19239133,58,263.6263352738714,742089.4383650001,2814.929083598842
1708070400,19239139,19239183,53,406.8332421991413,1147913.909299,2821.583366919427
1708071000,19239191,19239234,39,226.5772756835084,639467.4554100002,2822.2929836230887
1708071600,19239236,19239284,61,302.740580227495,853270.9836109999,2818.488961637742
1708072200,19239286,19239330,61,266.9036683195503,752321.410466,2818.7001520162075
1708072800,19239335,19239382,77,309.7063070189315,874465.893452,2823.5327264373286
1708073400,19239383,19239431,62,363.1200862606366,1023406.2098179999,2818.368491693489
1708074000,19239434,19239480,59,492.0962142261229,1383047.5010910002,2810.522538292637
1708074600,19239482,19239528,50,710.0552971571891,1990473.726234,2803.2657938095167
1708075200,19239530,19239578,56,368.5062638592755,1035113.4316110001,2808.943926137134
1708075800,19239580,19239624,38,399.89702135202754,1125345.397206,2814.0879704511817
1708076400,19239632,19239677,46,84.47853583335984,237663.26112699998,2813.2975883460904
1708077000,19239678,19239724,60,179.52307865682965,505012.21044,2813.0768156297304
1708077600,19239726,19239775,55,174.38172475005612,489906.06705899996,2809.3888150331663
1708078200,19239776,19239823,60,1357.2980218165546,3831056.8401640006,2822.561278794663
1708078800,19239825,19239873,47,482.47209917586514,1361104.533713,2821.105170719656
1708079400,19239874,19239921,49,219.61835720164424,619145.7700980001,2819.1895157904614
1708080000,19239924,19239972,63,303.2760758027163,856153.5782600001,2823.0171997376256
1708080600,19239973,19240016,55,144.63976350924435,408808.45230100007,2826.390491677428
1708081200,19240023,19240071,65,834.9195257835933,2362931.474835,2830.1308112507354
1708081800,19240072,19240121,48,183.33152433207732,518022.05719,2825.602738412197
1708082400,19240125,19240171,53,120.3532981847975,340262.02535699995,2827.19319278265
1708083000,19240172,19240220,45,351.5561080368516,995451.7740809998,2831.558750720532
1708083600,19240222,19240271,45,287.8910779719819,814438.265861,2828.9805700066286
1708084200,19240272,19240320,82,299.7361340966085,846448.4717390001,2823.9787448055217
1708084800,19240325,19240370,34,309.71414083262783,874768.657504,2824.43886853953
1708085400,19240371,19240420,45,176.71790653415363,499851.388997,2828.527107412262
1708086000,19240421,19240466,51,779.4000360876981,2202880.798166,2826.3801593128633
1708086600,19240471,19240520,78,841.3381076247924,2388765.5567909996,2839.2456435080508
1708087200,19240521,19240569,43,71.11341061692663,202056.18619800004,2841.3232391065494
1708087800,19240570,19240616,72,345.1614386150442,981175.8392779999,2842.6577523113683
1708088400,19240617,19240665,64,223.1932589708336,634543.513735,2843.02275373792
1708089000,19240668,19240714,44,295.2995515824057,840203.724189,2845.259058764722
1708089600,19240716,19240761,68,266.3627174010931,757366.13978,2843.36391807997
1708090200,19240763,19240811,50,648.4215008910106,1838509.4627989999,2835.361659464812
1708090800,19240812,19240859,61,681.7223938345048,1936192.714682,2840.148324586255
1708091400,19240860,19240909,55,200.48481684056617,569085.488612,2838.5465671675297
1708092000,19240910,19240955,52,792.3710068248255,2245071.673011,2833.3591886550844
1708092600,19240957,19241005,81,868.7502986709954,2449725.868071,2819.82736790832
1708093200,19241006,19241054,52,397.0372471444731,1117758.5528360002,2815.24859663676
1708093800,19241055,19241102,45,679.7652221676612,1916383.464686,2819.1843333422726
1708094400,19241105,19241152,89,1466.07176249371,4137019.96073,2821.8400125878898
1708095000,19241154,19241202,91,1499.913619151812,4195096.480397999,2796.8920522038393
1708095600,19241203,19241252,99,1042.0779387120585,2907297.325473,2789.9039193423796
1708096200,19241253,19241302,91,2111.8397089523587,5855253.736194999,2772.5843544724676
1708096800,19241304,19241350,91,779.8164054688817,2165176.53278,2776.5208805502625
1708097400,19241353,19241401,88,637.8890838961765,1768525.289142,2772.4652040445435
1708098000,19241402,19241450,86,568.4673201494969,1577124.898556,2774.3457585939045
1708098600,19241451,19241498,74,826.0387703504088,2290728.56951,2773.14897524515
1708099200,19241501,19241547,82,977.5630531246098,2724991.43668,2787.5352162400573
1708099800,19241548,19241596,73,716.9677150834408,2008093.504428,2800.8144051427726
1708100400,19241598,19241647,86,385.7345141155132,1080320.6664039998,2800.684478238014
1708101000,19241648,19241697,99,770.8041429120917,2151513.3825479997,2791.25819747102
1708101600,19241699,19241747,81,439.50899033542095,1225904.836809,2789.2599782166544
1708102200,19241748,19241797,77,341.1327813792282,950195.2091110001,2785.4116079647397
1708102800,19241798,19241847,59,455.5624930211486,1268403.8240929998,2784.2586769629356
1708103400,19241848,19241895,73,552.5154784662202,1536160.4401510002,2780.302996063337
1708104000,19241896,19241945,66,305.040303845426,847459.460263,2778.1884871595053
1708104600,19241947,19241994,73,549.5838139196262,1524288.739644,2773.5328098052746
1708105200,19241995,19242044,61,262.2782278365329,727625.4477960002,2774.250282983835
1708105800,19242045,19242094,60,147.45416513935479,409339.05516000005,2776.042675858937
1708106400,19242096,19242144,54,365.61311224874083,1013747.152469,2772.73193577179
1708107000,19242145,19242193,66,409.3028459619012,1134617.1173550002,2772.072387350595
1708107600,19242195,19242243,64,325.33589838341544,904009.510536,2778.695849514292
1708108200,19242249,19242293,46,229.43420612473756,636824.692386,2775.630988693005
1708108800,19242294,19242342,50,201.4206745769554,559379.253998,2777.169002997663
1708109400,19242343,19242392,79,318.89324344413365,886843.9275679999,2781.005699555891
1708110000,19242393,19242441,68,275.33696161895693,764945.1754660001,2778.2146318757577
1708110600,19242443,19242491,65,407.8979963933916,1134508.8435789999,2781.354293500472
1708111200,19242492,19242541,57,517.8719602131598,1440038.355341,2780.6841574281602
1708111800,19242543,19242591,61,211.08138639481544,586296.1354809998,2777.5833080059797
1708112400,19242592,19242639,65,569.1113332900288,1582027.9133570003,2779.821488022928
1708113000,19242641,19242690,80,837.3804695840281,2316496.7505759997,2766.3610923798215
1708113600,19242691,19242740,65,544.8408390371721,1507838.768617,2767.4848516891857
1708114200,19242741,19242786,61,592.792600083955,1642424.62702,2770.656426526562
1708114800,19242788,19242837,71,220.1934475854767,611620.8292490001,2777.652268746896
1708115400,19242839,19242887,56,211.35256737619542,587113.72652,2777.8878383576543
1708116000,19242889,19242937,70,184.98429639061666,514105.382935,2779.183925155487
1708116600,19242938,19242987,78,280.2884366459947,779108.605166,2779.667311605926
1708117200,19242989,19243036,52,196.6523760167696,546555.5009469999,2779.297723310458
1708117800,19243037,19243085,61,219.04595491648888,609238.2328390001,2781.3261060733657
1708118400,19243086,19243134,53,214.9045578754528,598691.971211,2785.850505590346
1708119000,19243136,19243184,48,168.10899064208655,468907.347766,2789.3055926100346
1708119600,19243187,19243234,53,164.21123976310707,458382.47742199997,2791.4196256192176
1708120200,19243237,19243285,53,178.9578449380262,499324.108607,2790.177255319083
1708120800,19243291,19243333,42,31.53844202261035,87989.519594,2789.913323268127
1708121400,19243339,19243385,54,187.44856195505113,523022.609234,2790.2193742058002
1708122000,19243386,19243433,65,401.24583606559844,1118870.2832459998,2788.490702400907
1708122600,19243435,19243481,42,84.606270669118,236075.372394,2790.2822158094423
1708123200,19243488,19243534,54,86.28095008458033,240625.70563700004,2788.8624939933684
1708123800,19243535,19243584,59,135.09160157552873,376968.681271,2790.467185780158
1708124400,19243586,19243634,60,151.95460030224461,424360.3688349999,2792.678655275509
1708125000,19243635,19243684,42,79.53214783029563,222226.34239200002,2794.1700111781574
1708125600,19243685,19243733,54,181.52865528370177,507696.6333170002,2796.785072436896
1708126200,19243735,19243784,59,299.81245237681424,839870.3359589999,2801.3190556322293
1708126800,19243786,19243834,60,357.97174000136727,1004898.333693,2807.200182028788
1708127400,19243835,19243884,57,165.14505469503715,463415.441181,2806.111524421726
1708128000,19243885,19243934,43,101.55667134510675,284658.280258,2802.950081838376
1708128600,19243936,19243984,56,177.93869451198987,498952.73603300005,2804.0710167140155
1708129200,19243986,19244032,56,111.89652357279456,313549.71941699996,2802.1399539997274
1708129800,19244033,19244081,55,174.20988725005344,487664.87563599995,2799.2950534203987
1708130400,19244082,19244131,48,144.55515751159896,405179.15264999995,2802.938059249036
1708131000,19244132,19244180,50,171.61218679644435,480659.878719,2800.849331808403
1708131600,19244181,19244226,42,97.35815529229187,272494.78197799996,2798.8901511117083
1708132200,19244233,19244277,48,157.92884306020756,441579.864772,2796.0685091807804
1708132800,19244279,19244327,46,210.6704926900467,588294.6493759999,2792.4871768422763
1708133400,19244329,19244376,67,290.0413161819041,809340.559707,2790.4319645253886
1708134000,19244381,19244424,47,213.1312049779387,593769.490293,2785.934093294604
1708134600,19244427,19244476,49,319.0512468424506,888115.605344,2783.6142755541614
1708135200,19244477,19244525,49,121.36346932216723,338563.847818,2789.6685032895707
1708135800,19244528,19244574,49,138.28971680800734,386243.53527399997,2793.0025759633013
1708136400,19244575,19244624,61,95.73335052759604,267213.925417,2791.2313101375585
1708137000,19244627,19244674,44,115.27492727890284,321463.385038,2788.666994863791
1708137600,19244676,19244724,37,57.12457737261161,159390.39804300002,2790.224547366538
1708138200,19244726,19244774,42,109.00114407548537,304293.34549800004,2791.652767307388
1708138800,19244775,19244823,43,107.26034046735127,299124.09724,2788.7669938083936
1708139400,19244824,19244873,60,150.5613527483572,420042.59497800004,2789.843391484693
1708140000,19244874,19244923,43,83.89283871305283,234110.586578,2790.5908319392092
1708140600,19244925,19244968,64,54.7913016450192,152915.91146099998,2790.87933430946
1708141200,19244972,19245021,45,115.66929963792224,322872.14206100005,2791.338264100168
1708141800,19245023,19245070,42,81.17561690828833,226796.83935199998,2793.903489618484
1708142400,19245071,19245117,51,61.168646153684996,170810.35804199998,2792.4495437228147
1708143000,19245118,19245166,53,76.07087702078344,212362.577539,2791.640978202211
1708143600,19245167,19245216,61,83.89167592196081,234257.10100700002,2792.375982867654
1708144200,19245218,19245265,49,1329.1548588202004,3693558.339933,2778.8773561054563
1708144800,19245266,19245314,58,190.3430739341416,531692.7606180001,2793.3391513996717
1708145400,19245317,19245364,46,85.66062985277871,239497.14674400003,2795.883559992655
1708146000,19245365,19245413,51,76.64725017430499,214132.69955999998,2793.742751018943
1708146600,19245417,19245461,45,272.99096226382204,761192.4811470001,2788.3431555194625
1708147200,19245467,19245512,46,488.9164977602713,1360458.714626,2782.5993208620853
1708147800,19245516,19245563,34,61.84992272354398,172212.61013000002,2784.3625755161215
1708148400,19245565,19245611,48,35.95136818045042,100117.085792,2784.792091624527
1708149000,19245613,19245660,43,57.98560796963607,161462.67102799998,2784.53010465199
1708149600,19245661,19245708,57,70.3653217113973,196065.628798,2786.3956851097946
1708150200,19245709,19245757,41,161.60970642936314,450463.574848,2787.3547004114507
1708150800,19245760,19245808,31,85.16424244300693,237392.060251,2787.4616557514264
1708151400,19245811,19245858,41,249.2065709305157,695382.4941600001,2790.3858696963816
1708152000,19245859,19245906,39,131.46146110286847,366647.772797,2789.0133710753335
1708152600,19245911,19245958,41,81.09634152227063,226215.412703,2789.465078900962
1708153200,19245963,19246006,34,339.85298826334446,947465.63066,2787.869059211656
1708153800,19246009,19246057,41,77.0218194501008,215003.364511,2791.4604724482215
1708154400,19246058,19246104,38,51.85086010699859,144743.506858,2791.5353102978365
1708155000,19246108,19246157,43,189.70230121161728,530304.685494,2795.457314471019
1708155600,19246158,19246206,46,142.32577775321934,398014.58212400007,2796.503826693455
1708156200,19246209,19246256,55,216.40141297647074,605374.746026,2797.4620761456035
1708156800,19246257,19246305,43,410.73287153474183,1148843.020279,2797.056432289533
1708157400,19246308,19246355,43,182.74774445440536,510019.278806,2790.8376124075626
1708158000,19246357,19246404,60,210.4864239677851,586462.8506169999,2786.2264917701195
1708158600,19246405,19246453,47,509.24997046519906,1416518.592246,2781.5781529687915
1708159200,19246456,19246502,55,732.6125764779158,2035667.189773,2778.6407920535667
1708159800,19246507,19246552,44,358.5388132466329,995738.660462,2777.213020385182
1708160400,19246555,19246602,51,700.0123229921803,1942256.8890100003,2774.6038536977253
1708161000,19246603,19246648,36,429.63271458471996,1192524.3822090002,2775.683372626049
1708161600,19246653,19246700,52,528.260833539093,1467159.456912,2777.3390790355184
1708162200,19246702,19246751,39,322.8460411567345,897037.543364,2778.5304108112277
1708162800,19246752,19246801,49,380.7285974159397,1057067.132993,2776.4321886180032
1708163400,19246805,19246847,37,110.69962726859771,307293.081058,2775.917937938443
1708164000,19246849,19246893,38,224.90744987092123,624531.851261,2776.839324884218
1708164600,19246900,19246943,61,1228.8701494582913,3407106.278281,2772.551908582787
1708165200,19246945,19246992,51,493.229860523471,1365939.7209029999,2769.377586858409
1708165800,19246993,19247042,57,427.5221646876893,1185622.032947,2773.241087542474
1708166400,19247043,19247090,34,284.6093330845299,789967.93631,2775.622035119196
1708167000,19247093,19247141,41,388.4349603410971,1079558.081799,2779.250561924204
1708167600,19247143,19247190,40,183.978126223991,511622.031589,2780.885108950978
1708168200,19247191,19247240,54,223.92810632626077,622607.713087,2780.3910965060695
1708168800,19247242,19247290,46,167.69529762307127,466532.023907,2782.02209912662
1708169400,19247291,19247337,36,302.51228773540066,842137.7148580002,2783.813249908695
1708170000,19247340,19247387,49,140.20612109375034,390089.08941899997,2782.254343647113
1708170600,19247390,19247438,41,41.70423129282062,115830.843998,2777.4362554415493
1708171200,19247440,19247488,51,84.17777110427832,234104.89621799998,2781.0773930803407
1708171800,19247489,19247538,46,445.72262326783124,1239498.738891,2780.8746385892887
1708172400,19247539,19247587,49,386.12981819415234,1073538.0425659998,2780.251594105606
1708173000,19247590,19247637,44,358.20378861586437,994862.1261379999,2777.3634946248
1708173600,19247638,19247683,47,587.8216205196978,1635768.240268,2782.7629729267255
1708174200,19247688,19247736,54,177.72265125658723,494882.384129,2784.5768709274607
1708174800,19247737,19247786,59,539.8345347168947,1500104.7346130002,2778.8232099669203
1708175400,19247788,19247835,57,645.2422068512209,1788664.5972310002,2772.0824494102385
1708176000,19247837,19247885,66,1268.262306701328,3506289.825019,2764.6408842179058
1708176600,19247886,19247934,81,1840.9172957825322,5072303.247824,2755.3129406977946
1708177200,19247937,19247983,69,988.1830194231333,2715848.3642160003,2748.3252705570853
1708177800,19247985,19248033,70,671.7029066858839,1844346.611974,2745.7773274703018
1708178400,19248034,19248083,62,331.0552699970984,910215.1249959999,2749.435539884255
1708179000,19248087,19248131,54,350.82570410915775,964218.6337139999,2748.426419216956
1708179600,19248133,19248179,48,351.07191130401515,965741.186199,2750.8358119903937
1708180200,19248184,19248228,91,1872.5780076959618,5116565.864504001,2732.364602956901
1708180800,19248230,19248278,76,752.909366183856,2055674.29583,2730.307774293269
1708181400,19248279,19248327,63,672.6907832530082,1839179.4952979998,2734.063764637993
1708182000,19248329,19248376,70,661.5475342385816,1811574.5562889997,2738.389099090301
1708182600,19248379,19248427,66,617.5605655116298,1689922.5273499999,2736.448247711464
1708183200,19248428,19248477,72,497.17562698400167,1363827.247592,2743.1498520258033
1708183800,19248478,19248525,59,731.6876542959099,2013354.0305660001,2751.6577855935197
1708184400,19248526,19248573,63,423.57641048128846,1166348.763624,2753.5734634011765
1708185000,19248575,19248624,63,235.83220951846747,649397.781578,2753.6432911516576
1708185600,19248625,19248674,59,199.1250887089899,548025.510393,2752.167062152115
1708186200,19248681,19248722,58,519.0352279253055,1426167.817405,2747.7283634594455
1708186800,19248726,19248774,63,183.8063132308469,505071.066593,2747.843954405792
1708187400,19248775,19248823,62,370.50750035595195,1018629.337195,2749.2812863879626
1708188000,19248826,19248873,55,206.06718451812444,567387.7832379999,2753.4116340008322
1708188600,19248874,19248920,56,1216.9637575337767,3342943.1605350003,2746.9537525995033
1708189200,19248922,19248970,61,565.9286837442738,1562166.930586,2760.360051465241
1708189800,19248971,19249019,54,383.1308227972501,1059535.611883,2765.4669080062454
1708190400,19249020,19249068,65,267.3004235832415,738439.997634,2762.584464831715
1708191000,19249070,19249118,57,247.97773022940828,685580.2573890002,2764.6847834067944
1708191600,19249119,19249167,62,365.44089228171987,1011004.686268,2766.5340897006467
1708192200,19249169,19249218,71,395.2761849797215,1094123.9387349999,2767.9986306059163
1708192800,19249220,19249266,63,218.74874550163696,605483.349003,2767.939754874932
1708193400,19249269,19249315,51,124.04174944629182,343350.54750399996,2768.024064773977
1708194000,19249317,19249364,56,291.04268051550144,806420.2065859999,2770.7970705796483
1708194600,19249366,19249415,61,314.15958385623594,870325.722608,2770.330008478347
1708195200,19249416,19249463,59,342.8559493034401,949279.1832780001,2768.7405897625335
1708195800,19249465,19249512,40,85.16579829122784,235920.51742699998,2770.132167613346
1708196400,19249514,19249559,52,268.78666221666936,744626.9397410001,2770.3269708403727
1708197000,19249561,19249610,65,387.79383381517636,1075789.076763,2774.1263087636517
1708197600,19249611,19249660,59,212.67053391336717,589960.629029,2774.0590958845505
1708198200,19249661,19249708,60,323.0421629443046,896232.280713,2774.350792306695
1708198800,19249710,19249759,59,261.7681185851291,726072.867012,2773.7253525618903
1708199400,19249760,19249809,58,136.93655881879474,379958.574369,2774.7051455542355
